"mu_alpha" "mu_beta" "mu_delta" "sigma_alpha" "sigma_beta" "sigma_delta" "sigma_epsilon"
0.61927335754143 7.59147579001371 1.9146585186368 0.306030633049732 0.361799097767663 0.376163407295201 0.191491969116792
0.780156228284074 6.851743456671 1.92853412935596 0.342189637322513 0.402594207230505 0.34188334292294 0.239426989628531
0.721467239489126 7.09542860302708 1.94106275107971 0.351122529225305 0.668962285137914 0.421118451585617 0.214684035352756
0.225359476037734 6.94457588867274 3.78358685539316 0.201643762868385 0.57979290438632 0.551166582664925 0.294915840336863
0.307266454660891 6.74440334653794 3.55191485227472 0.256498017842972 0.476656082824787 0.703646867658731 0.340244712718215
0.308004343828635 6.2473228484718 3.83020170640269 0.345138057201079 0.426218578823572 0.554650676725664 0.316308682399913
0.315889281380399 6.05856274945236 3.72152060361807 0.34276305406257 0.547404863778611 0.559565196759455 0.308877757673468
0.56166882900334 8.17630655910058 3.48248390627363 0.315126998656806 0.473905028892288 0.355670142716926 0.239991858254997
0.399165834969794 7.63015731321863 3.71550148565355 0.336447504617351 0.528552562607567 0.346939442521177 0.249888464892759
0.681832591646657 8.1627708405892 1.50687052743755 0.288686929328199 0.875790900495048 0.310951176202552 0.174432712179037
0.461233498333316 8.78264373186441 1.78948723586987 0.19964639040308 0.73941972680178 0.289915672637777 0.179952148841
0.486180540668959 6.62344966051486 1.12099081477416 0.397009605372637 1.5186202988872 0.314288550647626 0.317346479477383
0.471175745595227 7.91702097854193 1.55591391940629 0.22917692607166 1.01039515194316 0.555659528285035 0.292721651785657
0.559194555290249 7.41944994344738 1.71648354247086 0.229265304850973 1.41363246000177 0.330678831240521 0.244758393662535
0.547914148542972 7.43903262344977 1.30594479371854 0.205234422809696 0.971583475556283 0.373000176107257 0.302366916550382
0.340853158315525 7.93757414632413 0.799983611790189 0.270941070584361 0.714628890516416 0.71883633548483 0.239056331588294
0.788478387286966 6.57475506951134 0.945443477536605 0.459706836035463 3.23351787309325 0.324034398019742 0.133046916950503
0.607825944806383 8.65006670589087 1.37611701907125 0.282834805632785 1.83483618907999 0.699707060451382 0.190378682001001
0.751074301262547 8.94252059081512 1.72928415040006 0.217505223623652 3.51974137020402 0.84023012924718 0.152659256579966
0.514557525771516 7.97961440737952 0.866384027993589 0.240653909020837 1.83829225560682 1.52115545871445 0.146943541782068
0.524181660225044 5.69947903029189 1.81358257845158 0.208428112743044 2.39712176585101 0.539735189478775 0.155401611603014
0.404743119570352 6.08933827815572 1.49677860509764 0.288489605359108 1.83568296532622 0.587948763712029 0.168399004713955
0.433587949567132 7.1768851887077 3.06630497431008 0.349222275351573 1.44837629043656 0.784309239174031 0.165456396261376
0.587820766082193 6.57268574361573 3.1138986070718 0.522293826210694 2.30387131907115 0.200406944048659 0.129646440509322
0.53972468835078 9.10869287444919 1.50097724069203 0.32609067871625 2.55602102512311 0.74122509749565 0.224915098132591
0.605705592469924 9.25919154139564 1.8019153592943 0.215121585861647 0.986526465335926 0.38052895307851 0.217809410387565
0.6800506172336 10.4678015627908 1.74131003909279 0.511437593544729 0.48831903557126 0.549030393523189 0.159578072766735
0.55681780569583 8.44145326648781 1.03815288392814 0.366114177189856 0.562761949506305 0.259660954059664 0.198028936369508
0.575318463208619 7.9045886288428 1.66304610267741 0.338174341910307 0.753604327515105 0.459448657811464 0.214516676623786
0.631585994277412 8.86243537471091 2.80166662220718 0.209832156357473 0.514801767900625 0.246882689516021 0.203797000689124
0.721631518611812 9.22579852838949 1.97587732412051 0.262341853531591 1.02303493440279 0.450673905413389 0.228551680116059
0.440903933154502 7.64014436323051 1.53023256452514 0.657924530065761 1.38039933025477 0.496309683489035 0.163265403741352
0.506369399011537 10.9468637163024 2.97180065694619 0.306856085730398 2.35779505228847 0.411288257192345 0.158737242480107
0.712628624505828 7.79267253474536 1.48926371246414 0.326833613646747 1.49539123077763 0.413191113334417 0.165428512910049
0.485503337668751 7.16167432381983 2.77395151977254 0.343803766793363 1.82476923227616 0.998631424091419 0.133040765257601
0.474657015964678 7.65076052119318 4.30437643303484 0.333008938008508 0.80182772777574 0.645845422707225 0.246626041753876
0.802680501691178 9.44181954437045 1.37088196392824 0.281843706931251 0.836682512514843 0.510087707738991 0.154171432673748
0.823124934533119 9.36935157669948 1.46139675655078 0.244124664325427 0.661616965039972 0.44687732152664 0.152053711156396
0.82394641052927 8.87155535490438 1.09029701509711 0.455012246964917 2.37235440395479 0.545045996723913 0.195646051116465
0.810419452937915 8.67622947356403 1.16226254303926 0.42846983062618 1.6474264866378 0.610970178441025 0.197154949334664
0.607293244732352 8.30594822823431 2.1975291057112 0.349446805132493 1.0048162514711 1.12717329503941 0.189568170139337
0.814366832162272 9.24984731236438 1.90323460450608 0.478924090345409 0.529708130539726 0.629648609097741 0.182650519370652
0.549970263332841 11.3083441847728 0.92496346288691 0.333157067178903 1.5087418956368 0.365165562602783 0.216727526942744
0.735882686938837 9.30269860710089 1.08173792426642 0.652226633000393 0.501433621867006 0.582267342524563 0.158488757254875
0.862976227626247 11.5590118036632 0.676876770516285 0.367582542583669 0.57573311352515 0.395330668052623 0.231816470285978
0.708988570734738 10.4621581298434 0.892147219200107 0.422459265778821 0.523766427233599 0.586295452131257 0.179740751248974
0.62382935346184 10.6226922909104 0.924808848514345 0.433170068484497 0.483120041716606 0.407339205573562 0.169602314809751
0.638186832394157 10.5514529255926 1.1491922037061 0.621226536719693 0.431540909196384 0.29186954882963 0.169669129546129
0.767361624680038 10.2061420832497 0.591730332911936 0.628812409301206 0.150906019599881 0.391138970312908 0.135927856130702
0.630341910959799 10.7094660421818 1.39226406136679 0.198627021688117 1.28257971963991 0.51079631437109 0.213447196852209
0.701588050228042 10.2423934517204 1.59892009742306 0.170407768243338 1.53117246856579 0.470021176378951 0.169873450402837
0.735894653787937 11.5113566318383 1.15197596833107 0.168513851288322 2.19579085634469 0.512045619048331 0.161199968440103
0.681548694822345 11.838245276771 1.2317271496703 0.143311234371126 2.14477953830123 0.615003320656338 0.142092816963515
0.673980848626853 7.27110928026796 1.75816637496335 0.43570874651938 3.76649411734259 0.605205025968748 0.231435857299158
0.402711327657849 4.49632550022547 1.98013003937975 0.203414431932751 5.55915632684257 0.934628647509165 0.133694510955563
0.641098714358682 6.15903578578987 2.00397318858625 0.44041464037969 3.67677162744425 0.562854060117391 0.201078995288261
0.607076091332564 6.73259407494938 2.66217421153646 0.576853023592241 2.36682937036923 0.826714742958753 0.216907761332129
0.417366376132278 7.02521150318757 0.714700556904859 0.196457913384929 1.18786350945554 0.202857468978124 0.198246959104317
0.387114819603303 7.29598471214129 0.906754730881132 0.210792738803005 0.958496264244302 0.195773359679101 0.189954900704831
0.46578664555419 7.01083051528668 0.551329379535472 0.251582129386762 1.15869960831917 0.445774340806277 0.208950239049434
0.242562461315081 6.44138248701749 0.729286460070568 0.311015919008089 1.94426618838629 0.466120053261438 0.249466685681499
0.670426213927201 4.06033629343566 0.393631878901281 0.391499612974799 1.66442294092705 0.477889196847961 0.242854165119085
0.675672872676902 4.08622948804451 0.388503571853754 0.391547615446535 1.67227734016177 0.475474071039936 0.242550565071065
0.512491396991744 7.39320035122395 0.835514520208004 0.427485041044012 4.16295373164114 0.780817668300366 0.120765706402608
0.26592067699504 4.96230782706893 1.12451600193829 0.310964699848333 2.34097678202943 1.47689069175348 0.157912646735472
0.657055548380272 3.28452346485908 1.89416570914012 0.503546139857963 3.02375835822501 0.35658523482989 0.191081160547635
0.630242547978326 4.74406952879801 1.50206188045814 0.603369650687333 3.00566769119371 0.291253198082022 0.226039576277422
0.413966378545092 4.5742578039934 1.01227906202923 0.266404772825404 2.83608249232387 0.364384077216484 0.10567515833294
0.670104500380249 10.791357909239 0.714508243112151 0.437069317927261 4.66563279089422 0.243868624542004 0.230431760105448
0.823429797696135 9.51865681262275 0.719992284494492 0.381702735265303 3.08044406035022 0.407283051664912 0.182264029941596
0.876113118241312 9.07541609929365 0.920882060919726 0.444948099794448 7.54137548784677 0.356330283612533 0.139623402738496
0.679074918515775 8.95877956527526 1.13032247829951 0.491972278619498 3.62792913977985 0.318499043490353 0.180614290810244
0.64755158097782 10.1854289934505 1.77535454115783 0.375068317625514 2.18666503660932 0.661159515319972 0.152855117438035
0.455882439849158 10.4036625064175 1.46916127889773 0.460451509978455 1.55896192746954 0.699299221008904 0.153833699493293
0.477940854637666 8.15087269561554 1.56332133964858 0.303462284662872 2.65636247237619 0.411172643316214 0.179330705425232
0.534522488890764 9.48537229776636 3.51043888813879 0.287182662826333 3.15792842692108 0.599796455518137 0.146998730103023
0.32537003233639 9.62318581209998 3.1078996051617 0.208091277646894 1.68300940926153 0.591050309761132 0.140097700538759
0.530574061771821 6.12117659953188 2.27369143763795 0.338779173795644 3.61782309474458 0.258524262582832 0.161652214737663
0.58531036700203 8.14444769897835 2.01445430621815 0.205162652588385 2.20460840730415 0.324832935725255 0.192454577289317
0.55050132059029 7.57119618386857 1.93735487947227 0.20689946368402 1.3995850934611 0.448937363657988 0.166157688516923
0.583084266292926 7.63499952196424 0.92052821996435 0.193377556129616 1.11738126541872 0.560724737608173 0.292232650814663
0.44400328475398 8.4652548856229 1.59028657088288 0.271976908002214 0.253135554869635 0.607258947447084 0.174323288557498
0.382063631597986 8.33204857472826 1.44600515256762 0.451323922233946 0.983197898593964 0.477825701592038 0.19957214460078
0.435472810058859 7.99021157047802 1.44406849966367 0.365853959789542 1.07713369585928 0.443539335815051 0.273450802264087
0.58566604321508 7.85498487981285 1.4277677251442 0.376198866977753 1.45862171377273 0.540753826175428 0.293202259217665
0.597761916114578 9.60221884987215 2.81406943062595 0.253990034986439 3.9773370382547 0.357755038195261 0.171110320438373
0.259812194270889 5.72293923583123 1.80987093961983 0.38542495207731 1.4239048137074 0.380945260663219 0.185658282795595
0.354226120247675 8.22704233237009 2.58068112082631 0.305587198396921 2.36848340586506 0.404017151017304 0.156660846598134
0.759473487463987 6.54575609648693 3.54633812000692 0.757858254551542 1.38860433465302 0.332463007392438 0.207036584177005
0.170768362875505 5.50589386377147 3.90017213291413 0.252433358448698 0.604757627519003 0.873163286663352 0.211252075882894
0.342431153644441 5.01288319912287 3.42955223630927 0.138680417377289 0.599410582730237 1.06582554635853 0.292387096951844
0.305466733662722 5.09941435545542 2.62467082874546 0.20415647606587 0.175614880425205 0.849237064525958 0.354336790410739
0.313520596431377 5.06696941565579 3.25958062414562 0.227992713613428 0.26340864090735 0.942261019919327 0.282796955310273
0.27154224053705 6.27070159486301 1.90124601273211 0.1920940154579 0.433093735743446 0.443527762271302 0.322022569517945
0.468849489224566 6.14880913467171 1.29888490608378 0.28177642053409 0.379209626675018 0.719648288478441 0.243408215770903
0.632492648113764 8.73879743095942 0.744278444341433 0.498957318379213 1.23345717195934 0.250546680152898 0.192390263779618
0.684877119280768 10.2356862972804 3.820352262059 0.22000660132279 1.4816396277236 0.845628608404451 0.175148102531588
0.658327074532514 8.91818285500941 1.80848362801337 0.229332091062236 1.4294687329161 0.624602468914091 0.234591278130482
0.495978829693338 9.29676046458604 2.47017406112433 0.207053242128356 1.01705935080315 0.568810630707303 0.218067115928752
0.705409780322652 9.59378808995956 1.64232780001091 0.331732495828338 0.987333082768293 0.574426013993287 0.152131940991204
0.562536162512118 9.33480165660223 1.36562888918373 0.383803977076642 0.558851332620581 0.383703576560997 0.244940482752431
0.729695804513001 9.38474271034977 2.31174732896916 0.418187013713712 1.08993539210631 0.763559804362452 0.16471804792182
0.812458428202632 10.1536396492493 1.71021683185346 0.2594066027445 1.39733313398628 0.496535821211819 0.290644164072138
0.842615216714594 9.40558475440443 2.20959598308747 0.260368511532953 2.30947003174729 0.520069637395376 0.327738940511253
0.830227551878927 9.3418236805061 1.90765922884745 0.330618380634505 1.61720637248166 0.503781669552701 0.269346849700824
0.874142010774223 9.61541779062215 2.78302629360681 0.303751272125926 1.08529811326726 0.598036832826373 0.244078414639785
0.710537747247419 8.40136375726968 3.04961081440274 0.544462807953105 1.24766543625669 0.55391034685388 0.216592297449415
0.481111031783553 9.88561301663883 1.55145037741038 0.338989522342021 1.37449963955594 0.679687965229182 0.144062782569849
0.525161721861839 9.26180666325768 1.71429490260264 0.470244377604393 1.18529448236904 0.945324495464682 0.17446690092608
0.780827684359164 7.68463599640306 1.58007279051568 0.366306911822262 1.89628828304173 0.49020161800421 0.179399407545814
0.810763017499119 9.32910701348064 1.76454737635141 0.395758690073225 1.36644397141376 0.648596971830071 0.178629989605523
0.797498333314146 8.20558885226647 1.87696573610127 0.564944644136933 1.72668387834848 0.493147721267542 0.184076327432237
0.810245610990561 8.27065099354606 1.86750629756024 0.591065035832139 1.8243455260214 0.462661390432486 0.18958442383469
0.810303164023432 8.76852461319844 2.15020782085994 0.539098501739618 0.8025626792062 0.452857288578655 0.188658173239093
0.578175544359291 8.5442985757809 1.02476355064993 0.321146390051418 0.42510726260538 0.43944559152297 0.181428724087051
0.530264281927379 7.67343837337967 0.944896681424879 0.311404420538175 0.6687721019335 0.518300569460218 0.205513829821573
0.715759066961255 7.83244464828179 1.34273686316775 0.497787125437885 0.822343833928217 0.481802663486221 0.178642902757605
0.427901538111765 7.84386329193735 1.94348284705493 0.164242762015363 0.911373379638702 0.757847755140283 0.20440004597883
0.739620278684927 6.96125553890039 1.44108200329494 1.119124842365 2.17267299345024 0.867019888034389 0.151334071128174
0.599064517588576 8.50246177365248 1.75930751502252 0.354136160553634 1.49984255609268 0.99460413054295 0.192192768477153
0.624080360120851 8.04477842804344 1.50003488265786 0.453673103776013 1.53095200944363 0.767497217131679 0.22637870268528
0.541676341679984 9.8828498728939 2.11967144344277 0.193816074311769 1.40713878792427 0.464214194513441 0.20487343290793
0.583788518738304 7.68703749967882 2.33106066945586 0.455346428815823 2.10947165468083 0.394026627135109 0.183818625733696
0.237783985209695 7.06666750844781 3.90920009610195 0.48945035536405 0.750684124031824 0.652026268777069 0.198360565781611
0.33180680504012 7.27198205800758 3.51032471896932 0.562217023200582 0.948697892723332 1.18100650427203 0.190778083717326
0.396140862423606 7.22614766865758 3.91648254229473 0.562668195372074 0.850212552982465 1.17641214214307 0.186621159565175
0.506632544687721 4.37878247186342 3.14584519705363 0.441984453348121 5.64645915238287 0.468805187347916 0.170341104766023
0.48863244898684 4.53673044216853 2.71973876060617 0.236066257454635 3.99992466140681 0.41371252408886 0.213896992104927
0.654123108947961 7.56170010868473 3.68507979961973 0.388820843599032 0.831771562204328 0.384513176333363 0.204204901601899
0.820918903435497 7.43906469068935 2.0375797340621 0.487344076512305 0.939858044670218 0.495462370525461 0.244187779919831
0.800309822250087 7.81857069997564 5.89902368054013 0.585773527426127 1.58621067298986 0.675721954378375 0.139641507895139
0.843168366352427 8.77120787328952 3.34310405971348 0.41679037143271 2.15886782034755 0.569537621041125 0.153123746627743
0.473182772746172 7.76839788486259 3.80169461603619 0.475808722156446 0.877421712851871 0.303604010183414 0.194582731196911
0.427124887325034 7.88662388234499 4.24735924722537 0.374084591215691 1.33824097835047 0.286464709563696 0.207010262737777
0.396852021730927 7.27760140589773 4.93882009401298 0.363372074990697 0.511123820629037 0.237779313876524 0.196792383901304
0.418435787668152 7.69026495899945 5.06200632618496 0.350395581752973 0.586810656588167 0.363375635834444 0.170359929387374
0.417950867571704 7.79643882991589 2.03635404520756 0.517251796399737 0.558455666805385 0.267452167735507 0.201281326007915
0.430228323315648 7.66519010068797 1.99293273754033 0.52457297876524 0.566594362928472 0.250365207471687 0.199477650629324
0.300287551135827 8.12352728068625 3.60810258840319 0.562564318311219 0.545191989354069 0.468682150161544 0.206428701436289
0.31895768388463 7.99961203765865 3.94738762148676 0.554739411715009 0.587251245435988 0.464128131622185 0.207296093820043
0.677524033768992 9.42542140356016 2.49711252494572 0.18779515226239 0.775289735388251 0.329503710844218 0.133073953984079
0.43592421961677 9.46613934210051 3.01359619990105 0.254765212565908 0.540990302538552 0.287730032328919 0.137698941411469
0.727880203945027 9.42898701518036 2.71857449630875 0.326424016927254 0.824180386778407 0.251393295374227 0.175264686034484
0.5943456910997 7.79510845219767 3.37013122328043 0.465325360923481 1.0135108891511 0.721472584723501 0.174173413709805
0.537218416630908 8.16939457324502 2.07123656058598 0.280173284220643 0.632703264519502 0.197605671574892 0.250762040047803
0.594713899259694 7.74728872871156 5.65168953689282 0.382445595400976 0.602100470158743 0.76941211238831 0.233067991652698
0.302550316479646 7.46821051541758 3.78139233185472 0.213475600478034 0.659209002731293 0.580390009182025 0.229288277775524
0.431137381676431 8.58979446285254 3.5909538095731 0.37917980862476 1.89502794308083 0.730997904845749 0.12598201303859
0.647185320700098 8.07186108935132 1.32252921828842 0.398058887818774 1.79340107695351 0.402554817048173 0.237900651338147
0.428983157667797 8.18590014735956 1.57707672713769 0.850653955905163 1.27098582043302 0.51901503033865 0.202903731662473
0.757797581207739 9.23060007485534 1.73813310379465 0.227657298333741 0.708299016799123 0.36236590375404 0.186739060059393
0.637628424203376 8.52111994509007 1.85584629001295 0.230889302780788 0.526331016109295 0.422724165854475 0.189077069981436
0.417805278389029 7.58108816111532 1.97751840740038 0.264438083086696 0.590833362789374 0.224254782488229 0.199759005088447
0.590205593689923 9.83033262971059 1.3415524524306 0.390783010259356 0.726272780079214 0.259442604617814 0.167236350857973
0.499041589479925 8.82161056566989 1.35641432773906 0.257450323632278 2.18323394252305 0.25776471979976 0.188183273217827
0.802827786159967 8.68682760813212 1.06091966569409 0.394128823787391 1.04921072943 0.440826688224927 0.153491650597483
0.580764593440644 9.48861601535837 1.25098533085271 0.34575917807395 0.271050696159107 0.246168704184585 0.22447140348558
0.763979044909984 9.82824460771806 1.09852275232678 0.242479218964145 1.89505882657703 0.425634931874606 0.17925642574413
0.53781054345084 8.95498496417814 2.78155777451767 0.339740714503561 0.797151822133052 0.694704092358125 0.207694201813252
0.451643909959926 8.2608389503851 3.17256725513312 0.299086250029501 0.875121917941218 0.499262122851764 0.265565794787867
0.629428355343957 7.76758881941947 2.33878024203492 0.384792982327628 1.24599427416547 0.556124431743362 0.146859209488342
0.0460761566936561 10.3082417997779 1.81908443092598 0.653640283877863 0.938203421493043 0.400539057157178 0.181906266213414
0.211804148157251 8.86135785952697 2.84203497816777 0.586306131167714 1.7835989211718 0.858390154730918 0.206728863268845
0.505225592005935 7.34887491906165 2.1844959798032 0.324396814974854 0.783526931496754 0.851783671285635 0.182056908537095
0.60386198407433 7.51164852521594 2.46783128471197 0.364872965788636 0.826481737226481 0.446437315796857 0.180280600491177
0.612287861919672 7.0543315166705 2.64702385795636 0.346078766885199 0.698585651599145 0.403702848810838 0.169634360200407
0.686508612569265 7.03849252193714 6.58479710960527 0.571724668867836 0.348977488638547 0.901183984966419 0.274412330943647
0.597739182455137 6.88764708982025 5.97765504903571 0.579198154010145 0.451254500924869 0.978454868321271 0.28286312788348
0.688726602338125 7.16268369496395 6.94284954195727 0.310270103752465 0.51703416417695 0.65416072630946 0.295143668989576
0.482472278426021 6.98542493723938 4.80322231678563 0.474193104151704 0.406724698165406 0.426089161207118 0.214795177377849
0.653979636868111 6.74839302612184 4.87252987781697 0.239025427647117 0.393749893993763 0.559720370752697 0.284241758219943
0.50619688176492 7.93607101661034 4.68750768573351 0.279263719906194 0.876935268303338 0.310690152874025 0.164938328011437
0.622026262402039 8.54628358679355 3.68893835219828 0.627785319744618 1.05016582761958 1.01023252240306 0.174558819149046
0.798546945652722 8.62450058595475 3.27473110496108 0.4830144593125 0.544412808585725 0.844967685646979 0.167847390290629
0.257708135649229 8.00336542684411 2.28916111137033 0.307896106989914 0.550478654879047 0.490017745073918 0.250156207499562
0.649216985071172 8.78721549125095 1.98164424015982 0.396985192607307 0.220577316970686 0.615805286608559 0.245689979117297
0.710331245415449 8.98366833900513 2.37964437019272 0.342310795648063 0.730702423103858 0.537317094303817 0.203714829801229
0.272667950438328 6.31993860081336 3.89212273321159 0.333858719730906 1.20659842169162 0.703872189283602 0.15629430855354
0.51060777256922 6.78612557453407 1.59906925164835 0.248782656877952 2.31032510524507 0.19830497407282 0.185973195345461
0.689501529666872 6.34445955026285 2.91030352970074 0.34998410391204 0.570442115962769 0.380020556342882 0.241176693310615
0.26152971272425 6.80561191869357 2.02404495920237 0.374953501909649 0.41478729014917 0.336729046148535 0.316226861018147
0.158384743679551 5.90004862769985 2.59927892592734 0.392517927866108 0.713309014868716 0.281780519161586 0.256000919317387
0.583992869891387 5.23477412243339 3.24031976418582 0.35422610991178 0.479702449300942 0.600723182990169 0.2712381851076
0.101307665089046 5.65713899715673 4.19119754460424 0.180023253530738 0.596733184298373 0.691736223067245 0.352899340110838
0.068232707486327 4.74899260466758 2.19915575555939 0.604263513475695 0.601856902508364 0.51165530012401 0.239518281590494
0.153825036519433 5.03993736063938 2.51551272836134 0.63603251364319 0.323312970652196 0.615732022678458 0.283679403811349
0.293049169633201 5.67205987511308 3.11756742723281 0.139240848980493 0.535183077358418 0.885143872619583 0.320935576723659
0.315465161813684 5.8434555932555 2.74911056539219 0.314856852228042 1.41807370526397 0.832446912794844 0.248399621951036
0.627478703765615 7.45719762744735 2.22902690243224 0.187716985444855 0.530392233443805 0.7273151067899 0.20979736291512
0.605003604214897 8.76513549596524 1.04948210013853 0.318555994813831 1.85425519826502 0.438570184837742 0.129896490623441
0.554998521488004 9.20802776373954 0.959450248539816 0.332267069336656 0.765523082203586 0.357673206243303 0.143027978894513
0.594065137168284 6.93945635303354 2.05082041985392 0.305678848444718 2.23692290198521 0.229566171490205 0.182107741180123
0.412333155714327 7.35180496768397 2.50607662001506 0.277712290320414 3.41675223775433 0.47610632831331 0.235021206570396
0.69342393802942 9.87306526457092 1.8335653695586 0.281646302470128 1.76859390741522 0.192631578123765 0.228561222471008
0.689046627162352 9.81050576449988 1.80156780489514 0.279255915772888 1.75866077946212 0.19106499522462 0.22916015516067
0.795825777542557 8.05963356819988 2.01916555652877 0.248706469501187 2.84332443714374 0.573299203617179 0.13484647992393
0.336257505598175 4.72641669455603 4.85981665625417 0.309034434238587 1.3642198619364 0.395542197263086 0.217339229480364
0.428919515582558 6.29308226550542 3.90641382547778 0.286470542732915 3.5368769445372 0.360378794331609 0.147724038642104
0.594758254254049 5.84222237631302 1.61518234437897 0.386715347874358 2.74193832065214 0.294185391566582 0.132407927153236
0.309196776300534 7.45153142583721 3.38009344968673 0.331652938499214 2.72628194258425 1.45212427721037 0.182754027808393
0.401437475896148 5.60354322054072 1.42948413255535 0.426547093529052 2.09331289923512 0.466360739260428 0.140149178374044
0.370217674203826 9.24545717418054 1.73715190742444 0.235842625160657 1.86795692094574 0.883538258940677 0.161408697307389
0.455648884189085 7.76394443100716 2.13704419162598 0.253250394710974 1.69809244715266 0.785577378094459 0.166777087602358
0.464205286791058 8.18155719100259 1.62692221227719 0.290910042550924 2.27365951198318 0.970933615443971 0.167513717704815
0.281468594634694 7.65468321095192 1.81050343680685 0.408466474399024 1.06651904184571 0.379014318241734 0.14779559262323
0.298957125978068 7.70467058242415 1.78738604200029 0.355137429067795 1.59939198236902 1.11577167395871 0.172397904754266
0.502343730832709 7.47495800882099 2.77740382981305 0.231291721010131 1.24344956160355 1.08585977532299 0.243248257077538
0.768646810828927 8.43505416172805 1.60051566275979 0.287393188014134 0.825806634347383 0.585430433903415 0.264080752626931
0.507322456167114 8.95698047507224 0.877706944820329 0.187893331732901 0.751946936537446 0.282498042950881 0.205888995472882
